,date,000037.OF,003039.OF,003040.OF,003223.OF,003819.OF,004020.OF,004027.OF,004028.OF,006670.OF,006869.OF,006970.OF,007396.OF,007598.OF,007778.OF,013449.OF,median,ma4
41,2022-03-31,2.7378577060061313,2.1041772362270876,2.117408006106271,4.636002664341534,2.80455239351452,1.2863257738098235,2.4468223654154064,2.3977046866454526,2.902524067133855,2.585206817023935,5.987932117814694,2.6990535453170845,2.4099863021878347,2.977119680673712,2.7197763247387807,2.6990535453170845,2.605567673729811
42,2022-04-01,2.6730387323052915,2.136734920479677,2.1879955308622825,4.826285881120817,2.8811636707425303,1.2517109308403402,2.3719374000361384,2.3058728377829563,3.189043585715826,3.1757921212118196,6.014336152401233,2.7016187280167845,3.1089525545738694,3.0414996202722913,2.663105736969467,2.7016187280167845,2.6831031576562743
43,2022-04-06,2.5213107813660294,2.0041001969468772,1.9741688508036346,3.241811056701349,2.319761987563683,1.0796562462324166,1.9259003596479212,1.861137823787851,2.866611739597334,2.4806986869587297,5.254064955360951,2.4007029653771266,2.170397426770644,2.64894649586245,2.506540840292831,2.4007029653771266,2.6077225502448034
44,2022-04-07,0.0,1.996092554640353,1.950930190073299,3.243821307615638,2.3215188858851104,1.080616284546418,1.9277034493064504,1.8628719809951744,2.8329449974361363,2.558742905486827,5.983263006586974,2.427635781686472,2.144017400348019,2.650820998630352,2.508655890865038,2.3215188858851104,2.5307235311490266
45,2022-04-08,2.529118851983001,1.9952776409515862,1.9502088787847112,3.9102966374292585,2.5344670722976774,1.2165439816285835,2.2543762388897233,2.2289044078466045,2.784656523497133,2.335876826138786,5.64417460720737,2.427376920582332,2.1439562772061516,2.77595367706097,2.508442667732088,2.427376920582332,2.462804374965338
46,2022-04-11,2.513925489117776,2.0122829777548157,2.0097258458847844,3.29268110730607,2.1946106981169144,1.081990158767895,1.8594586204195824,1.7829315139389093,2.889517478730383,2.4162541436592635,5.146531751609683,2.483531687412847,2.245435940314769,2.5170450467444203,2.4969597861594877,2.4162541436592635,2.391463228875958
47,2022-04-12,2.5478104558680235,0.0,2.163572946869958,3.9641811377391307,2.2678284599623617,1.0849692963192796,1.8985423411703106,1.9760851035654774,3.170139568522502,3.133876755029692,5.548212564644248,2.436524869144103,3.0251495346994526,2.666453699195933,2.5351671436560883,2.5351671436560883,2.4250792734456983
48,2022-04-13,2.5321407617368688,0.0,1.9064448987243008,3.226818528029397,2.2164395395395893,1.1444907391855077,2.0526891398406955,1.9974296321966916,2.8328495030950065,2.541793850330962,5.1292534690616485,2.2339347510917227,2.088920242452593,2.4585969857416132,2.514168184373621,2.2339347510917227,2.4031832397473516
49,2022-04-14,2.5567560825123152,0.0,1.8548757521085242,3.655124661321433,2.2054376049241338,1.1687812307196288,2.04126239891108,1.972907146626378,2.9261538804117766,2.740436698599183,5.928707075750326,2.1077042256767893,2.210254483505398,2.527240536721347,2.535748215874934,2.210254483505398,2.3489026304781184
50,2022-04-15,2.460817016981197,0.0,1.9617823761007744,2.865307836417403,2.1284268407451408,1.0550405256310664,1.8801426036380608,1.81040189226208,2.702784420068979,2.2832494847685374,5.253127681928949,2.3213131784360566,2.166488544028829,2.4537096486427696,2.4401573354043142,2.2832494847685374,2.3156514657554363
51,2022-04-18,2.5165909509139635,2.0531358339577395,2.051256230477909,3.2341056142926714,2.3159511514654607,1.0760933490135767,1.9233970990035236,1.858788550874608,2.9395443660040432,2.4740858878847996,0.0,2.276135223434422,2.2794508259450854,2.6442348820834214,2.5019090363507464,2.2794508259450854,2.251722386327686
52,2022-04-19,2.6431508401507267,2.2295525359355732,2.2372301759405007,4.187768223716697,2.761357613126149,1.2832044663153475,2.433373201560623,2.385304477298733,3.036977227434801,2.720324535128025,6.0501620438762505,2.8156570642918086,2.5390683885938574,2.90649332329983,2.630366668644237,2.6431508401507267,2.3540264085924365
53,2022-04-20,2.6340381694700334,0.0,2.1274244706471723,3.7524941212077394,2.4564839268427616,1.5488611862843815,2.2256844225147727,2.1934435476070306,2.9765301782114233,2.6078334389726314,5.776363701958347,2.632937358638218,2.4372618185877144,2.667256630373717,2.6202434326728357,2.6078334389726314,2.4534211474592453
54,2022-04-21,2.5796248298902285,0.0,2.085533930251498,3.72020514120159,2.4495432268279753,1.1858798821591563,2.204657054154513,2.2553319324052437,2.975695990043681,2.5183313982314584,5.757214653554592,2.539500959844788,2.305711338490651,2.7102728588024805,2.5680384615926037,2.5183313982314584,2.5121916258249755
55,2022-04-22,2.4957193855084734,0.0,0.0,3.8220386652271214,2.366022952051448,1.1767622055292541,2.16982594840114,2.277580635341357,2.8997350646727944,2.6732552307629045,5.322764561583167,2.3522623496509203,2.200118312104909,2.916365268618091,0.0,2.3522623496509203,2.530394506751434
56,2022-04-25,0.0,0.0,0.0,4.074965807980725,2.5744680042394315,1.524147122985181,2.299888387990457,2.2657345556542303,2.9215013851237543,2.525804210215521,5.113839554653149,2.4958983036058435,2.252838539395131,2.8318563912933694,0.0,2.299888387990457,2.4445788937113666
57,2022-04-26,2.5671498013527896,2.1031594383335697,2.08985924725163,0.0,0.0,1.5527062057217538,2.230343733014327,2.2797396384218027,2.947765604309738,2.5285298380292933,0.0,2.539566218781626,0.0,2.9105948662371524,2.549600484701739,2.230343733014327,2.3502064672217906
58,2022-04-27,0.0,2.084949061624455,0.0,0.0,0.0,1.0791192302783363,1.8737672994527128,1.803969134910928,2.9704928660332084,2.5255548923942936,5.271472300336045,2.5400156770025246,2.3054425406086985,2.4284556830788033,2.47483129394947,2.084949061624455,2.2418608830700397
59,2022-04-28,2.5630352924669535,2.199141055576977,0.0,3.86696716836778,2.343635009291926,1.0923657859589195,1.951165772806815,1.8846272695132265,3.3222799306215953,3.3061233095462392,5.790308300293524,2.509311867782897,3.2274551017577933,2.7015341500461245,2.5498470605319,2.5498470605319,2.2912570607902847
60,2022-04-29,2.59011106179024,1.947326043611323,0.0,3.838506588910435,2.417935135026461,1.1824099352935684,2.0783858457119773,2.0223607374002386,2.7826627943269164,2.463977238307537,5.619343505801467,2.192655913138121,2.2185198001851933,2.771207808753659,2.5754118573974707,2.417935135026461,2.3207687475492857
61,2022-05-05,2.5939813820646567,1.947010903180687,0.0,4.171078220373708,2.237455216694717,1.213843078322856,2.0688236394650454,2.001451002275553,2.9219796814059604,2.6532949602368214,5.441567532492606,2.190039777682177,2.3648260055142316,2.5562203890857473,2.570139954790051,2.3648260055142316,2.3543893156742617
62,2022-05-06,2.587238592722121,2.2026256642672415,0.0,4.05555435419028,2.7340193926083938,1.2603416981996498,2.363374571660055,2.23792672182961,3.006709484081205,2.8240476395474357,4.973595202031314,2.6494208269762334,2.4490037526586947,2.8828107972182733,2.566033297960935,2.587238592722121,2.4799616984486783
63,2022-05-09,2.6621347652273593,2.2055044732635904,0.0,4.672432665723706,2.85756418329528,1.587720543133764,2.4079070013399395,2.3320205833186782,3.010117388030332,2.6942631129724175,4.975434077616017,2.791568215496457,2.514226928852834,2.9724496937196396,2.6399047959365913,2.6621347652273593,2.508033624622543
64,2022-05-10,2.646891187719901,2.134920624852202,2.176346470509153,4.366683588676435,2.811974779138229,1.254160926413761,2.3615598333105647,2.3336479219784523,2.9447855271294134,2.590744062415697,5.578094068616612,2.71118721876221,2.337263518949057,2.978530726729557,2.6298290969276605,2.6298290969276605,2.5610071150978433
65,2022-05-11,2.6489563477674354,2.0623259054770537,2.0587554010331863,4.366982102091942,2.812637517269159,1.254033509668538,2.361875558055619,2.333942015951133,2.9447198042381038,2.494998773313986,4.975008423611656,2.52285049525441,2.288610449461797,2.9793347428529957,2.631902892424437,2.52285049525441,2.600513237532888
66,2022-05-12,2.648063484832758,2.2246728446979036,2.2222042653266367,4.6825840105629055,2.812874745652225,1.2537050644545025,2.4057013223406045,2.342739994043848,2.9474011501830004,2.594305398443151,5.262591205241701,2.725793862854619,2.37088689420536,2.979987983720027,2.6310704871851405,2.6310704871851405,2.6114712111486424
67,2022-05-13,2.5479370842073594,2.1333259801811257,2.136004279349032,3.5017867323076675,2.350143741469101,1.0896502191497495,1.9556631847851589,1.890297094796305,2.859648781938101,2.63259221878587,5.018590284182409,2.374040100715546,2.3491759980250304,2.6800722089537365,2.533506767540119,2.374040100715546,2.5394475450206895
68,2022-05-16,2.578102664071382,0.0,1.912179188822196,3.8181020744393566,2.390354029563931,1.5296632891993192,2.093269484853077,2.0271878837341992,3.0095736021040254,2.9816013177379297,5.439237892356444,2.174486257037004,2.221774576853163,2.7198352874182055,2.5598555545309853,2.390354029563931,2.4795787781797567
69,2022-05-17,2.499344196238159,2.034356558299022,2.031029967968054,3.6449400259509046,2.4037229575119556,1.1382225606337129,2.1714558569576723,2.1099570122504403,2.7356771083345737,2.4686088565699666,5.43924674982392,2.371742791513983,2.2642898254995387,2.6713248791373445,2.477944431614148,2.4037229575119556,2.4497968937441432
70,2022-05-18,2.7541769296558654,2.1355422494878558,0.0,4.5630307219020105,2.9250207306866325,1.6077661412075441,2.3857751560971434,2.347331885724245,3.2930079425258585,3.2712524263527922,5.996286803220614,2.7122838501800026,2.9654556710020272,3.0779437330652053,2.7412572295212363,2.7541769296558654,2.480573504361825
71,2022-05-19,2.56520755231148,1.90853803253398,2.1570280448376846,3.2754861908447834,2.3486732686878926,1.0871689004181644,1.956015246189616,1.8895666243886113,3.2886293843349605,3.26696257243157,5.98962203503639,2.3289923622799327,2.9615195744718474,2.7067154991975984,2.5521594202600117,2.5521594202600117,2.525103334247941
72,2022-05-20,2.5553863571793647,1.9278937960465004,1.9262873162567928,3.3023136233470085,2.3431889814123905,1.074784555113245,1.9519981401966149,1.8878670634897623,2.8624373008025814,2.5572295607161775,5.88853712087721,2.2032058484151498,2.0769904129282977,2.7093418649155243,2.5429415978744494,2.3431889814123905,2.5133120722100557
73,2022-05-23,2.5647607410675093,2.0350745069596297,2.0290666221540348,3.5410558067359865,2.3466404969907098,1.0866159313251793,1.953993663829117,1.887640721203657,2.7404196844505115,2.465813054777556,5.3837841036761,2.4739267493181414,2.319634467651275,2.7045129120978872,2.551710195433279,2.465813054777556,2.528834596526456
74,2022-05-24,2.5631431321963203,2.1764523081297535,0.0,3.5393191291312487,2.3457970474003615,1.0858693790317526,1.9532351178877119,1.886920195866798,2.897745070468806,2.6667133981613693,5.728474283094442,2.7594622833189963,2.4483758437404686,2.7035722734646086,2.55011224192304,2.55011224192304,2.4778184245932495
75,2022-05-25,2.5672998286126063,2.1544887177485106,0.0,3.5384356044947567,2.308045628728453,1.1440310473891566,1.9421041785272244,2.019264212095087,2.9058173893343255,2.6283494519566997,5.366567495522663,2.6501637614182614,2.43910650457412,2.7003780626102647,2.5556804819424825,2.5556804819424825,2.4786986900138674
76,2022-05-26,2.5365669605306045,2.0628437468936336,0.0,3.2630926268337275,2.285866520069476,1.1459525587999977,1.9360302413475166,1.8665011410569634,2.884214887703186,2.4540130088154317,4.7822023228806625,2.5084416774837974,2.2146426556907404,2.6563847957603928,2.5226114308658967,2.4540130088154317,2.5064046968646276
77,2022-05-27,2.5220214871119864,2.071635748476913,2.0278535354982097,4.056290303614702,2.2474132303751366,1.2319506251798322,1.9285814414896472,2.288926097891774,2.8706044224285248,2.4985261938317525,5.407999994603678,2.432854691150181,2.204295120200884,2.532446255700312,2.5047804774841396,2.432854691150181,2.498165105957784
78,2022-05-30,2.5281557140138964,2.069508586551514,2.025797148087472,4.052991212440546,2.262741396309854,1.2307532880804326,1.9310123242909898,2.2867094099350207,2.8682717389671417,2.4961812423871916,5.407268084901107,2.43052529920762,2.202039787147373,2.549808627173987,2.5107789410186863,2.43052529920762,2.468268370278929
79,2022-05-31,2.529962373863226,2.132982636664012,2.096212566270001,3.2928307420836846,2.262650065997885,1.0821602550675937,1.9308760151006932,1.857413295921056,2.9047244053213817,2.5752564121378803,5.427832884678513,2.6294306469319233,2.3554792436638037,2.5495867611909793,2.5125660163715615,2.5125660163715615,2.4574897538861986
80,2022-06-01,2.7008134431087725,0.0,2.033010327180042,4.006938081569428,2.6591834006526183,1.1831833439994526,2.250085981387294,2.311781446932947,2.9271454019934096,2.469410866548452,5.293439510228389,2.5196940816589173,2.279415201704782,2.976018435282211,2.6837623982363117,2.5196940816589173,2.47391002209707
81,2022-06-02,2.56879385041437,0.0,2.0056310858762254,3.600989289022155,2.416228433729834,1.1817749786861604,2.2120659477893803,2.1867233417598793,2.8704318801404196,2.426406656877637,5.435440157321269,2.498364364222248,2.2050157707698377,2.6619172504141018,2.5550365236635133,2.426406656877637,2.472298013528934
82,2022-06-06,2.6396084180016266,0.0,2.0041922033325075,3.59896213776202,2.642840117189349,1.1820557912341756,2.3016522876048624,2.1856210874433737,2.868340499865946,2.4231164022400797,5.807550828567848,2.4987816607710363,2.2052257915623987,2.8561288473938458,2.6217098688842486,2.4987816607710363,2.4893621039197877
83,2022-06-07,2.5023180223314307,2.052911166250313,2.01782234430914,3.8161551042672395,2.2259263910425218,1.192014500265146,1.893121047859623,2.2434581653288683,2.923719421687518,2.5775848492157594,5.114319379063829,2.503748351459799,2.2213083820056108,2.5465119587998664,2.48397162120052,2.48397162120052,2.4822135051270275
84,2022-06-08,2.543103291443539,2.043886700698716,2.0019052950310967,3.306455917816291,2.3418716287692716,1.1074198789702743,1.934402485838675,1.8672978807422538,2.9216657674131117,2.5820658203095745,5.110088745920079,2.5005617662270234,2.2145699713932916,2.711529871938272,2.529906953847163,2.5005617662270234,2.477430426269054
85,2022-06-09,2.538020921195053,2.075257169639304,2.1929122246668227,3.7827707228716143,2.335054064972713,1.1017281807464483,1.9273887819017834,1.9948759321232488,3.281518290876853,3.3081307528087245,6.068756613156404,2.798972712566945,3.168703505073854,2.703622713650519,2.5247781058284304,2.538020921195053,2.505333992348408
86,2022-06-10,2.66039865518216,0.0,0.0,0.0,2.5271787762230797,1.2030712283123244,2.239378934466816,2.300362529167706,0.0,0.0,6.403915840054,2.443676028651861,2.2572515151843,2.8633631361398377,2.642477098578412,2.2572515151843,2.444951455951724
87,2022-06-13,2.5275885458509193,1.915704432599842,1.9003871870429658,0.0,2.3337261875205435,1.0827132678983276,1.9421809167566255,1.877352716653456,2.6072869156164797,2.223919952336561,5.073519172865997,2.249116449921412,2.0332467243112187,2.6606186371716185,2.5134401639121458,2.223919952336561,2.3799385387357344
88,2022-06-14,2.5294104223259075,2.0927356250454867,2.1320621271901543,3.7791442138824047,2.2965006644302557,1.0996779104640941,1.9244645019661706,1.9914592905638866,3.2526934066813435,3.236735155294707,6.068247924368438,2.1179583798700774,3.1710659767280838,2.697597084177839,2.51622420815535,2.51622420815535,2.3838541492178162
89,2022-06-15,2.425294115415566,0.0,0.0,3.499577663848802,2.348430138978536,1.0814428523872828,2.1203429103480125,2.0690286159120994,2.6529068718018674,2.4145395687490345,6.40574026685273,2.275927121546952,2.150660509011142,2.613167071542569,2.4071288251382716,2.348430138978536,2.3364564536636867
90,2022-06-16,2.57184038302959,0.0,0.0,4.16856708725863,2.3866498796346325,1.1383492549247416,2.247100793121046,2.2086454456032034,2.844039889152066,2.4173750764950204,5.024651924480112,2.4034789710258044,2.1841685014205536,2.9100500308534767,2.5581211706970635,2.4034789710258044,2.373013317624063
91,2022-06-17,2.543808318304306,0.0,0.0,3.770265624880595,2.3572949617636785,1.115166257193466,1.9423826769323693,2.0800372046887365,2.678233877245611,2.312089282188482,5.837934073206037,2.3590177653038507,2.106858480777074,2.708419612943518,2.530545319186311,2.3572949617636785,2.4063570699808423
92,2022-06-20,2.4932636865973943,0.0,0.0,0.0,2.2417791790389927,1.0899821696645833,1.910087274898439,1.8399546307900856,2.8351127059020564,2.54997389927635,5.837452492754013,2.0419801283383605,2.272713006010501,2.5201509849536583,2.4739922117349944,2.2417791790389927,2.337745812701753
93,2022-06-21,2.4813214863727038,0.0,0.0,3.6100686550836536,2.099099017972164,1.067757891301545,1.8921750051399935,1.828932661403495,2.845262363466103,2.583631920994466,5.926338213762481,2.543615589084768,2.3082938346018564,2.4343233542675087,2.462558153975819,2.4343233542675087,2.359219116523996
94,2022-06-22,2.5693748642401717,0.0,0.0,3.6116759205621114,2.3309167946304408,1.5004959810269183,2.1120587744431782,2.0521350905063582,2.679929621687393,2.331975871766391,5.9635382550503016,2.2782862399796997,2.1528547417701405,2.6375200263854577,2.549426434097944,2.3309167946304408,2.3410785724251553
95,2022-06-23,2.6494549091138073,2.0158105804181465,2.0017959492617314,3.6558222120711554,2.4149231236705675,1.5501420971176043,2.1484457717800813,2.285577099043746,2.6895860543120684,2.4217560421881994,5.624758689423368,2.4732399484106944,2.280316295292343,2.8537803517947324,2.627862677610521,2.4217560421881994,2.3571938425312853
96,2022-06-24,2.535947901703258,2.1638493348746297,2.145916134908638,4.230058798859081,2.667301531339514,1.0802186863040892,2.3170054949800503,2.289551375899415,3.197528090612919,3.152756653211954,5.918680940752992,2.453554278481987,3.0376497559048703,2.927183996433209,2.520576782533147,2.535947901703258,2.4307360231973516
97,2022-06-27,2.59530887654201,2.104499781795791,2.1224940351759916,4.13553281513046,2.716305946221172,1.2703197700664062,2.3927443779097115,2.3528405575922955,2.874131119952111,2.579786822261761,6.37014098022492,2.6868769486278463,2.385402499265031,2.893732452114241,2.581074305568997,2.581074305568997,2.4674237610227236
98,2022-06-28,2.6746896830302043,0.0,0.0,4.0213286893060936,2.5847884879040137,1.5662215679511993,2.238600447929579,2.207587528507859,2.8740640866761233,2.528974005419124,5.4356159158962924,2.639776707519506,2.3495115273420044,2.8882287871347936,2.663106691564196,2.5847884879040137,2.530891684341117
99,2022-06-29,2.62091157967975,0.0,0.0,4.227805112120414,2.669155536605338,1.5875220859646257,2.3192644909093842,2.2915202966360133,2.8479043923492124,2.3935766067257016,5.124609718107449,2.4098699338923457,2.192585288559556,2.928515487379489,2.6013515689579485,2.4098699338923457,2.5279201572671535
100,2022-06-30,2.641289517008987,0.0,0.0,4.214631222103544,2.64847806991558,1.2397281457239238,2.2911781679232837,2.2698535355257943,2.8404071964907707,2.386016443374441,5.090372306583338,2.473335518887314,2.1852992554502,2.9261319824110315,2.627871878925081,2.473335518887314,2.5122670615631675
101,2022-07-01,2.7106901727076136,0.0,0.0,4.303380327674827,2.7514979185540738,1.5740926372154052,2.271840231095197,2.3618936114767277,2.8481108487062947,2.618358015708718,5.425964815722139,2.714710771298673,2.4037826071777384,3.030848180102395,2.7025123908033173,2.7025123908033173,2.5426265828717476
102,2022-07-04,2.56404357560545,2.1189674529298697,2.1046133117919212,3.993917940049725,2.6075527023452842,1.5668241601098782,2.2554569954271524,2.352810009527896,2.83603605856824,2.4983735761737234,5.426645614136207,2.4797256538127614,2.278194825011026,2.9113053102222306,2.5468694907272034,2.4983735761737234,2.521022854939175
103,2022-07-05,2.6670282431398444,2.1045906225059627,2.09582546379058,4.6758950329610585,2.8836970496765737,1.2480363323367485,2.393219115645814,2.2292006942645317,2.8235562493041884,2.543113170809088,5.698496961142147,2.562608833433832,2.2584318612739014,3.066777471069844,2.6585534816546583,2.562608833433832,2.559207579824547
104,2022-07-06,2.63032455171901,2.111718945496162,2.1497093002467986,3.796280632584397,2.390002422577545,1.129903928785906,2.0640035922212436,1.9998308269103189,2.8175451923709085,2.508720620413698,5.426170793533396,2.546253621639176,2.269093746416779,2.7284579079209874,2.614669328557088,2.508720620413698,2.5680538552061427
105,2022-07-07,2.583568917183599,2.04591902621339,2.028146169293443,3.9964719339027273,2.374778826235094,1.1823492734295713,2.044292107349964,1.9820785434569548,2.9425010855245537,2.4456460974455885,4.787284959813016,2.491245481415918,2.365173662912514,2.7298367996186252,2.5668925101346423,2.4456460974455885,2.5038372818667103
106,2022-07-08,2.469344423215001,0.0,0.0,3.5814544975764924,2.0950339106233367,1.1228180353572716,1.8762545180813721,1.9632369950127557,2.9514726476470567,2.748676192656874,4.777762827338839,2.447631041878908,2.3816207621980094,2.440270173778215,2.447408663611818,2.440270173778215,2.4893114312678337
107,2022-07-11,2.4794428287918047,0.0,0.0,0.0,2.0603066144434274,1.0805176392910414,1.8722967984680667,1.8026595752588337,2.783553067732508,2.558665980919804,5.899550806321655,2.237706486757327,2.0874688144916576,0.0,2.4612239919783225,2.0603066144434274,2.363735876520232
108,2022-07-12,2.4228517712242654,1.8896885060459638,1.9846849481807611,0.0,2.1237031621197877,1.0325316300228857,1.8694774647351997,1.8063154360924132,2.8409669420933255,2.4089991292172312,0.0,2.14612128078331,2.1693855212166766,0.0,2.4032366422684723,1.9846849481807611,2.232726958461998
109,2022-07-13,2.516226635424718,1.887120875829769,1.8778722178080196,3.6272083575115945,2.250787730468379,1.1370473816003333,2.082799286950995,2.2406266912214656,2.578116434759043,2.1906845860533792,0.0,2.1435302904573024,2.0034595503155246,2.6858469181281,2.499044559681396,2.1906845860533792,2.1689865806139457
110,2022-07-14,2.5285962182183743,2.0121128609555696,1.9830832647025693,3.9943651504738655,2.5580794156419318,1.2287293530776862,2.280900853704196,2.257100248334951,2.8585707149720445,2.442234486321782,5.672067583276595,2.4220562581001284,2.1873444916516553,2.793580620844736,2.5075605670238783,2.442234486321782,2.1694776587498374
111,2022-07-15,2.618560076593476,2.0078082130481,1.9623488468508556,4.118421836904721,2.5464924139351073,1.2335534799934158,2.292769457919724,2.270323726747016,2.803572622674605,2.377229925838522,0.0,2.4254428284546554,2.1142368503585867,2.8262605143355275,2.5965007051655364,2.377229925838522,2.248708486598611
112,2022-07-18,2.4766176957564165,1.8888522540412576,1.8780965259431288,2.8462173281910634,2.0917123494008187,1.0765181406002546,1.8681128817207147,1.7984646880872026,2.5869798955916137,2.1968693971762763,0.0,2.1492396886913006,2.009684080202451,2.4297136204409173,2.45755095645736,2.0917123494008187,2.2754653369036255
113,2022-07-19,2.5182134698773706,1.9569268303972875,1.9650656545069503,3.249280138148066,2.320583754805341,1.0841111820707503,1.9304008610685757,1.865602303021841,2.6527105408085614,2.2939705001844213,0.0,2.388726155290009,2.0941022984152102,2.6467229540931134,2.5037087005637506,2.2939705001844213,2.301286815436386
114,2022-07-20,2.4840806527687675,1.8903438046859518,1.898540626790341,4.143140082305848,2.0977170812604435,1.0410594163338085,1.887284700002519,1.8239060197230144,2.9465868758032867,2.790011067291007,6.373120799557947,2.1391075550342276,2.4209688408560983,2.4300668225953554,2.4657802308550685,2.4209688408560983,2.295970404069965
115,2022-07-21,2.4825725852109497,0.0,1.9628244564449573,3.141940674424625,2.05620068002695,1.0295705486561697,1.877574505920738,1.8121124928266965,2.6969645343389135,2.307027334144273,0.0,2.389225305043671,2.150152659313482,2.4291380981581803,2.4642913244473617,2.150152659313482,2.239201087438705
116,2022-07-22,2.588132525219065,2.0638092428559833,0.0,4.217854044653326,2.4303148815201476,1.1762681456623385,2.275532350283854,2.2459566115854592,2.8828955529047344,2.423755678710036,0.0,2.4955030596012535,2.2114210670792813,2.913619703052846,2.570091828747804,2.423755678710036,2.3222119197660094
117,2022-07-25,2.485052793550633,2.0630504964174623,0.0,0.0,2.0563132053869326,1.0772348341936677,1.920849987479242,1.8493665866972868,2.8816330886878534,2.4214674381555534,5.888140072723578,2.495547619198229,2.2113322016519072,0.0,2.466708878673127,2.0630504964174623,2.2644819188242695
118,2022-07-26,2.4860336580657343,1.9822143865412805,1.9693482372810605,3.1442394492097185,2.0955142969968734,1.04214214959844,1.885456313698441,1.822024828371667,2.716543709636084,2.313778587362832,5.3063834709365025,2.3880196365688393,2.1480648924226418,2.427452645394668,2.4676769735544926,2.313778587362832,2.237684355450953
119,2022-07-27,2.465237815764919,1.8559130867725548,2.1162250254785246,2.8669058609601126,2.1350810647676233,1.069827354889059,1.8889416376351438,1.8189385039178865,3.295633206691829,3.311443108481925,5.958548076058091,2.1500719009457265,2.973216080309574,2.457240255326464,2.444562678334441,2.444562678334441,2.3112868602061925
120,2022-07-28,2.465305380796947,2.0554429271250054,2.0128027386608185,2.866620456668826,2.1350824137522104,1.0684335326143117,1.8886397593526552,1.8187194431716003,2.873595583603368,2.4109703527315287,0.0,2.4884251980288754,2.2051093327100255,2.457493438593621,2.444634596575948,2.2051093327100255,2.2566252737061903
121,2022-07-29,2.4662408853396967,2.0971766475837965,2.1173450766619673,2.878460219600938,2.137210281717179,1.0949764381944083,1.8718775513359371,1.7957482443661794,2.8689875638403257,2.5282097774861967,5.0374560177107695,2.5868595429024666,2.285019351994737,2.444920640443505,2.446262196124171,2.444920640443505,2.3520928097127007
122,2022-08-01,2.602999741440278,2.0351363626053605,2.0347249822563915,4.403772076057516,2.76289639793032,1.5812360391827158,2.367413062967764,2.3282502993355005,2.932207168797488,2.4520894173660093,5.125942902997166,2.4585235173895654,2.274189453264696,2.8863684096079494,2.5799298877693224,2.4585235173895654,2.3882790422193843
123,2022-08-02,2.5604680749879365,2.039820173179179,1.9999001441392297,3.24739881269845,2.3242505000959715,1.10575668797128,1.9251455863972384,1.8516833673461066,2.862974972518729,2.403198184312266,5.362823200745568,2.476780661874099,2.193956279756471,2.6717758642730387,2.5485578678394996,2.403198184312266,2.3779379187138403
124,2022-08-03,2.639999186833309,2.0492660281004786,2.00654505676893,4.084634004899897,2.543744733248037,1.2373806750801737,2.289936551966217,2.2666764780203663,2.866468681785043,2.4138145992179307,5.551473747481214,2.483271419717375,2.2000898260350787,2.8236938237812073,2.618032134941711,2.483271419717375,2.447478440465678
125,2022-08-04,2.586445877757028,1.9276373110201943,1.9167408259699155,3.649526264768987,2.3383487048739817,1.158205907719469,2.135127618754739,2.2649668551794577,2.634838646329194,2.2415950135585136,5.114655423605826,2.2619298510205788,2.044208146531317,2.8218645867730805,2.5653294535638507,2.2649668551794577,2.402489994149666
126,2022-08-05,2.5686209542382343,1.9307819697365738,1.9190169940568715,3.248799545492285,2.3217074612090802,1.1666996240129919,1.9353646608655561,1.8689647165241028,2.6360781389946686,2.2448688233143295,5.113387550396982,2.263396066443989,2.045932991124978,2.6750171121300625,2.555081569549363,2.263396066443989,2.353708131413272
127,2022-08-08,2.570012618118523,1.9998789736010538,2.005318856008208,4.8023143551101,2.3213140706185658,1.0630344411956159,1.9377945203007292,1.8697135046366509,2.8820186419065963,2.64392468118284,6.019016036082771,2.4241228719637244,2.4275421444134206,2.6714469748894856,2.5580597746929077,2.4275421444134206,2.3597941214385605
128,2022-08-09,2.5720733671823814,2.1012577783482227,2.073030738703489,3.8266160109401826,2.278530154001541,1.1201172552651275,1.919538801488446,1.998687528441565,3.168287129909908,3.120195163580012,5.915034997645075,2.6172976971694952,2.9313482652581637,2.669884154516564,2.5601451381528966,2.5720733671823814,2.3819946083048125
129,2022-08-10,2.583140432662693,1.932082742916141,1.9174176944184413,3.797997439367178,2.4755019011643857,1.4991397759941627,2.1641849854728044,2.111193178341056,2.6708854985020833,2.2373566970793384,5.314934754485665,2.2666955315462145,2.079031147677478,2.766369842293346,2.5639321553824113,2.2666955315462145,2.3824267773965015
130,2022-08-11,2.731953908483068,2.0627351642370866,2.194835466100594,4.569441619613746,2.7570689569912057,1.1812621881399643,2.3782115497866583,2.3410607437961253,3.2407225203865524,3.1992845654568494,6.015523660982002,2.749286136372632,3.090615570677806,2.982256995015623,2.718157152338031,2.749286136372632,2.503899294878662
131,2022-08-12,2.5536996336031135,2.0605467645907516,2.1920803332850944,4.335429894977857,2.6665832894077095,1.2519539041591583,2.354960153990953,2.3246668109772655,3.238780483368767,3.196987570309545,6.0145350047833785,2.7472431592244266,3.0878500434919447,2.8534781179896878,2.534133456775132,2.6665832894077095,2.5636595811272342
132,2022-08-15,2.6453326110553577,0.0,0.0,4.268934881668423,2.784077912360157,1.191435205428641,2.358642945827778,2.3317896390617117,2.9202744723845178,2.5448360326363413,5.958328169379904,2.579338661446241,2.376122009548613,2.9506522571276528,2.628233360981864,2.579338661446241,2.565475904693199
